"基金经理","年化Alpha","最大回撤","波动率","夏普Sharp","重仓股集中度","重行业集中度","总交易日","任职时间","规模中间值","规模最大值","成长Alpha","成长天数","价值Alpha","价值天数","牛市Alpha","牛市天数","熊市Alpha","熊市天数"
"王新艳",0.001127388791964094,-0.4856,0.5160478111485282,0.0021846595753501033,36.17972610277288,55.91283321380615,1944,"20021102-20131220",2282312743.8450003,22611407813.260002,-0.27053579370936687,953,0.26237361777659435,991,-0.19355412192617324,1040,0.22509726837920158,904
"王春",-0.12876812952327085,-0.4863,0.20521682137715008,-0.6274735602040105,29.573574910561245,65.73629953463872,881,"20131228-20180116",2174463053.39,3159906750.87,-0.37949260741819896,295,-0.0025501756341860912,586,-0.16725029274889391,816,nan,65
"王晓伟",-0.15710040795487548,-0.1782,0.0932343224299292,-1.6850061636147484,52.37254810333252,77.79561722278595,293,"20161102-20180116",184374651.8,212249269.06,nan,0,-0.15710040795487548,293,-0.15710040795487548,293,nan,0
"王晓冬",-0.035272025174620594,-0.2358,0.2306437622899321,-0.15292858919931113,59.358436584472656,74.6112767457962,340,"20140829-20160120",244817345.78000003,367136551.16499996,0.12871005174838637,150,-0.16473155958752086,190,-0.0512213490918157,189,-0.015308964112700852,151
"王景",-0.14847047899500956,-0.6755,0.45697163786106204,-0.3249008618783265,35.38964532613754,56.390053894784714,918,"20111222-20151009",452636947.87,770871766.81,-0.2659293982757405,529,0.011261573188811953,389,-0.4160535668121849,611,0.38408087819161624,307
"王智慧",-0.06653980862425522,-0.5068,0.29578583655598645,-0.22495941455148258,33.67196608866964,72.46076163878809,1349,"20120119-20180116",1557095354.205,1783367079.0833333,-0.129863829026264,529,-0.025688093023447184,820,-0.15189650865337387,1041,0.2219547521884486,308
"王本昌",-0.04577412666560016,-0.2992,0.14265002716657893,-0.32088410759394825,32.05788218975067,75.3544852563313,749,"20120315-20150417",106315856.81,119362142.28,-0.03003165404123609,486,-0.07486477949997646,263,-0.11907214270364723,574,0.19464336593919393,175
"王栩",0.04050948346397596,-0.2693,0.3890710172436795,0.10411848137895202,43.46816677632539,65.87575098673503,1926,"20100205-20180116",2742223158.365,5777075321.59,0.06091076285271088,702,0.028808749696907377,1224,-0.002111503790842177,1087,0.09572880783344823,839
"王永宏",-0.06943848738357229,-0.2609,0.1734252974637811,-0.4003942239053915,22.715344846248627,nan,775,"20090320-20130413",1221307960.605,3038416244.17,-0.09237732667440433,413,-0.04326793316502652,362,-0.16731518982794735,278,-0.014690553219515547,497
"王海",-0.03225193844428943,-0.2818,0.27725634768249485,-0.11632533831551199,42.72275909781456,85.17651307582855,811,"20100902-20140110",510114908.2,1872278965.12,-0.27150890807492095,258,0.07937247053347352,553,-0.2178790714546958,267,0.05885549632368572,544
"王海军",-0.04522720548673733,-0.4945,0.40900523060820343,-0.11057855035125853,51.68467951565981,84.61239720967153,1350,"20120627-20180116",402197226.01,2776825792.04,-0.08858030251916293,529,-0.01729323675329874,821,-0.1079481020668507,1087,0.2140032682112974,263
"王海华",-0.006831075532317927,-0.3323,0.30064891261997867,-0.022721105068330753,41.46360696213586,74.99364984035492,1003,"20131204-20180116",1987865246.72,5906601041.27,0.24294855866415768,332,-0.13041801823459814,671,-0.018977073445713828,847,0.05911546442054313,156
"王海涛",-0.12296364540936053,-0.5041,0.2867027043153745,-0.42888903229214004,38.742877999941506,nan,832,"20080913-20120221",3285082071.88,16472617458.52,-0.303157735398368,479,0.1215490149439952,353,-0.48860849538699497,284,0.0665311308564209,548
"王海雄",-0.01632503050743522,-0.4094,0.32284051300925476,-0.05056685840096914,35.04786789417267,60.956148544947304,949,"20110317-20150209",1388451683.98,2374995630.84,-0.008766372780402324,443,-0.022942590533276366,506,-0.20096062258013245,531,0.21822401109687634,418
"王涛",0.08104170916264977,-0.1744,0.19179895636271257,0.42253467223977553,27.095426003138225,59.66814970970154,551,"20111123-20140307",240444977.87,3053216074.09,0.16818172878195203,259,0.003749705459227597,292,0.07243795992464327,302,0.09147677851958938,249
"王炯",-0.08320807198168176,-0.5625,0.4497066370045954,-0.1850274493076505,42.67821463942528,nan,1071,"20061215-20110514",2187080403.82,4743674263.88,-0.37483068297849875,663,0.3906786708881466,408,-0.46199909277181567,546,0.3107345896400583,525
"王烁杰",0.05606954451130765,-0.3597,0.35889963225652377,0.1562262523334989,61.396282542835586,80.37601906603032,748,"20140428-20170519",1407882404.31,3410382716.54,0.5416907790906141,236,-0.16777149330259164,512,0.13166506723842278,592,-0.2308057725044123,156
"王然",0.08056698446162723,-0.283,0.2517763004567784,0.3199943136643947,44.15627621114254,68.41434043645859,660,"20150504-20180116",518874742.46,1190310124.01,nan,34,-0.005433380050455455,626,0.14427567530926103,504,-0.12526109366149735,156
"王琦",0.1548821357627227,-0.0566,0.07656023995956919,2.02301006167842,nan,nan,169,"20120327-20121203",191839063.48,213885029.73,nan,0,0.1548821357627227,169,nan,2,0.15835019090036873,167
"王睿",0.12719803070992888,-0.1039,0.17804965126626515,0.7143964046282237,37.67962118983269,62.71483093500137,661,"20150430-20180116",895293344.7750001,2408013458.13,nan,35,0.06538480959654842,626,0.06254288393828424,505,0.33649834557967595,156
"王磊",-0.06419493869355362,-0.4512,0.23776812267895317,-0.26998967721267225,33.09726022757017,71.68696856498718,1000,"20080829-20180116",736534771.8100001,3032779803.27,-0.28033637062442757,447,0.11051612834641142,553,-0.10499252765984185,760,0.06499742636635947,240
"王立立",-0.15096215096384377,-0.5601,0.2688213373594128,-0.5615705674509316,52.52603873184749,78.44186870115144,990,"20131223-20180116",666430421.365,3150220645.76,-0.3230819339074466,319,-0.06913471317098317,671,-0.23067837961976695,834,0.2752130714658989,156
"王筱苓",-0.05472671761146052,-0.4426,0.25675018350275575,-0.21315162024362538,29.28468173618118,67.28651542663575,1795,"20070105-20180116",458178444.6433334,17004756881.01,-0.175633795868454,697,0.022023950462423458,1098,-0.09918637824229995,1337,0.07506054497245337,458
"王维诚",0.08706224493715084,-0.0799,0.10175127861833412,0.8556378467116724,52.24244537949562,71.5732786655426,419,"20160426-20180116",3107167871.47,4527858872.07,nan,0,0.08706224493715084,419,0.08706224493715084,419,nan,0
"王维钢",-0.03118510881956541,-0.503,0.4553012606528312,-0.06849335047930862,23.98129448890686,nan,565,"20070612-20090924",11595106722.78,30520944843.71,-0.5153718444170654,309,0.5532434118821047,256,-0.5013996283068782,371,0.8680395650453467,194
"王翔",0.02390705744985133,-0.1444,0.16723709280309917,0.14295307966157308,52.99286067485809,75.66716233889262,451,"20150511-20170314",1198807526.18,2213545821.55,nan,29,0.03543442063234767,422,-0.11608681021707846,295,0.2886390507943658,156
"王航",0.05304694258134805,-0.4294,0.4199790539585726,0.12630854344126574,38.65658672173818,69.6997356631539,1967,"20080517-20160617",503535340.3,1781379842.015,-0.09636766740520482,1008,0.21009587570590066,959,-0.10750877739758977,988,0.21507865998603792,979
"王茹远",0.013246138107879094,-0.0947,0.10888916816455156,0.12164789511351343,61.903712558746335,81.50799007415772,294,"20130801-20141017",2910789495.98,3628292019.72,0.013246138107879094,294,nan,0,0.013246138107879094,294,nan,0
"王诗瑶",0.05249171497025115,-0.0842,0.07410410348422253,0.70835098870641,nan,nan,151,"20170605-20180116",206998764.015,305354834.62,nan,0,0.05249171497025115,151,0.05249171497025115,151,nan,0
"王贵文",-0.11766119851439097,-0.3524,0.1712209965423111,-0.6871890766347412,nan,nan,243,"20060721-20070721",7066633798.23,15229522444.94,-0.7380205230704511,125,nan,118,-0.11766119851439097,243,nan,0
"王赟",-0.022294676143853862,-0.163,0.13094042496919645,-0.1702657994969747,41.42902047293527,60.24432522909982,584,"20150819-20180116",48126506.56,87619260.76,nan,0,-0.022294676143853862,584,-0.07176364845217352,476,nan,108
"王超",-0.11461192196428935,-0.5619,0.2663843723772294,-0.4302501717405041,43.736328367392225,76.82790347201129,1147,"20130427-20180116",985643528.0487499,2410954373.6749997,-0.296418734791357,476,0.014359826032259163,671,-0.20329712085576965,991,0.44876648894248516,156
"王超伟",0.06409522957538406,-0.0867,0.09617066867863616,0.6664737851575582,21.507814466953278,58.74345004558563,236,"20170123-20180116",241407812.89,288006441.36,nan,0,0.06409522957538406,236,0.06409522957538406,236,nan,0
"王轶",-0.23328891280380928,-0.445,0.2289373796392717,-1.0190075258631603,28.226949155330658,nan,415,"20060318-20071128",1794338994.41,5918464985.35,-0.3747028435345525,232,-0.05401004980090031,183,-0.23328891280380928,415,nan,0
"王辉良",-0.028802305614331038,-0.1879,0.12944467941083387,-0.2225066781070063,40.09382390975952,74.21144542694091,490,"20160108-20180116",83065450.69,92845552.3,nan,0,-0.028802305614331038,490,-0.037927983893992746,476,nan,14
"王锋",0.003666989800331606,-0.2668,0.3307226026583638,0.011087811267981595,44.15761653582255,nan,639,"20070515-20091217",7657883466.56,11675080928.8,-0.3073605928871641,373,0.4398071715388124,266,-0.1184902919011377,445,0.28387312566194933,194
"王雄辉",-0.025678061763453133,-0.2676,0.24540828198000328,-0.10463404721420719,32.888794898986816,nan,187,"20070710-20080414",4989359678.3,5063018235.47,nan,91,nan,96,-0.5275058997891032,128,nan,59
"王雪峰",-0.24994284024127508,-0.262,0.11642885955907857,-2.1467430084587282,39.446640610694885,63.40346401929855,238,"20140225-20150209",4545499517.82,5365552626.72,-0.14585060782825185,193,nan,45,-0.24994284024127508,238,nan,0
"王雪松",0.016478105771539263,-0.1525,0.13133879418202038,0.12546259370024757,30.550361898210312,nan,582,"20090824-20120113",5085754032.56,11061475015.13,-0.06937971316793559,285,0.0988669219255808,297,nan,85,0.043883978342190516,497
"王颂",-0.014398217091939173,-0.1861,0.18982101835648663,-0.07585154276698228,40.85086283683777,65.08478364944457,702,"20141224-20171109",1149698010.04,4206296392.23,nan,112,-0.033972349757997816,590,-0.02328053464395384,546,0.016689894340112185,156
"王鹏",-0.12146445331640816,-0.542,0.3688456208811798,-0.32930973404598674,34.53039822313521,nan,635,"20080628-20180116",9057332686.16,10682135143.83,-0.3893492558934331,408,0.36002012576476505,227,-0.5836831783690909,258,0.1948549924756135,377
"王鹏辉",-0.004259513987672483,-0.3975,0.4279639911984027,-0.009952972855834935,41.48619290571364,77.23953197399776,1786,"20070915-20150122",3127310918.866667,9721742080.395,-0.13251115761362622,1001,0.1592817538716644,785,-0.18538154255224532,882,0.17245467759855893,904
"王黎敏",-0.8962915980808633,-0.7364,0.7266723692617175,-1.2334191253088034,nan,nan,168,"20070514-20080112",20583200480.75,37762076093.58,nan,64,nan,104,-0.8962915980808633,168,nan,0
"甘宗卫",0.06590662211441008,-0.0743,0.11160985708116498,0.5905089732932945,58.088714361190796,84.67232435941696,314,"20160927-20180116",1968758890.74,2547367471.5,nan,0,0.06590662211441008,314,0.06590662211441008,314,nan,0
"甘霖",0.016930368267760502,-0.605,0.6053324453170033,0.02796871107560463,33.02563920249974,62.49853228901823,1934,"20070822-20150804",3016271242.33,7566192058.39,-0.15715339130748499,1099,0.24605378356499977,835,-0.251557183961361,992,0.2996688521438633,942
"田擎",0.005426102828756027,-0.5702,0.4744677551885317,0.0114361888019133,33.07095115835016,nan,812,"20040227-20100427",2266022815.015,9009454111.55,-0.3906039492520993,509,0.6707043091295984,303,-0.335964760720993,539,0.6794542180423632,273
"田明圣",0.049554768511792725,-0.2217,0.26388786827593214,0.18778721748578528,52.92490081787109,76.12978071636624,1275,"20100728-20151030",6237283405.84,8633575138.75,0.1052192191346665,589,0.0017612387495876197,686,0.032461748274269335,611,0.0652834362303572,664
"田晶",0.008181469018716121,-0.244,0.18353632881794477,0.044576837029531996,38.494424724578856,nan,382,"20040406-20060803",840295344.68,963888418.39,-0.18288172090539945,245,0.3498638159633021,137,0.008181469018716121,382,nan,0
"田汉卿",0.03919566183702877,-0.1918,0.2204421328556438,0.17780476594597275,21.509596989268346,71.0164994767734,1084,"20130802-20180116",1636770082.065,6144304933.283334,-0.08777173755764647,413,0.11734400155387084,671,-0.041241859596102416,928,0.5176957893366816,156
"田荣华",-0.6577022248259391,-0.4987,0.17578518703346233,-3.7415110790918886,35.90399408340454,nan,246,"20060429-20070510",804471153.88,5922399856.424999,-0.8401584226232472,167,nan,79,-0.6577022248259391,246,nan,0
"田间",-0.19408403663001525,-0.3831,0.2517507461450257,-0.7709372846037547,32.420312543710075,60.3325520157814,349,"20140909-20160217",907418883.585,1403824642.4950001,-0.5052529433103433,144,0.02449314659909307,205,-0.546679382042669,193,0.24213969198948535,156
"申坤",0.19464022742219866,-0.1154,0.18549728183716482,1.0492888385990464,45.43399849534035,73.42239878722467,637,"20150604-20180116",169211063.44,6039414703.94,nan,11,0.20278177383261484,626,0.21877140926662064,481,0.12023575006856495,156
"申艳丽",0.10907456473895201,-0.1011,0.16985522618707513,0.6421619586719073,43.43462668146406,66.17605304718018,808,"20100826-20131230",6467970422.34,8633575138.75,0.22466834699143715,255,0.05577182608726363,553,0.22186219203171548,259,0.05586510122560829,549
"白金",0.21907512177947,-0.1565,0.216387047945559,1.0124225264840587,32.62000182271004,67.67426598072052,275,"20150106-20160223",10946435498.44,18492459432.95,nan,111,0.22825220865202023,164,nan,119,0.1978558733281878,156
"盖俊龙",-0.12989268498660347,-0.428,0.27457016513278326,-0.4730764718147248,42.76589890321096,79.63331975539525,874,"20140516-20171209",1609190009.87,2839032810.36,-0.2615522025808892,224,-0.08452078969257239,650,-0.22310286686634623,718,0.29911315212657164,156
"盛军",-0.07860201801750354,-0.3272,0.16408490829967523,-0.47903258643353924,38.927230195565656,nan,768,"20080126-20110325",23774439771.5,48174027229.87,-0.18583978923183891,507,0.1297104341114927,261,-0.224135697177666,284,0.006793777192178601,484
"盛军锋",0.00014156759101764414,-0.4119,0.27855655609888175,0.0005082184853240022,41.6411874294281,73.98697213331857,967,"20090701-20140320",530266374.87,3772511635.56,0.04364930779524205,591,-0.06824426874062227,376,0.07715794544933564,434,-0.06256970443620545,533
"瞿蕴理",nan,-0.388,0.1597839636601693,nan,nan,nan,107,"20070116-20070627",12320053103.74,12320053103.74,nan,85,nan,22,nan,107,nan,0
"石国武",0.07584859362956752,-0.1124,0.17671878348475545,0.4292050461976531,47.14479084610939,66.78617968559266,686,"20140823-20170912",593527290.95,2484129915.07,0.005621772228724202,154,0.09617741035086425,532,0.01830616011874027,530,0.27134532286507057,156
"石武斌",-0.06579798249304826,-0.2047,0.12238921711831027,-0.5376125776623211,42.1288096110026,88.07750010490417,349,"20160805-20180116",52013206.78,60731518.89,nan,0,-0.06579798249304826,349,-0.06579798249304826,349,nan,0
"石玉",nan,-0.0598,0.05555397961404155,nan,nan,nan,87,"20170901-20180116",36590175.14,36961027.36,nan,0,nan,87,nan,87,nan,0
"祝东升",-0.22528476398819053,-0.5528,0.23793974374494795,-0.9468143507361152,35.0706667304039,nan,525,"20050308-20070509",200465473.55,402050224.0,-0.49459816644547816,347,0.299725071139218,178,-0.22528476398819053,525,nan,0
"祝建辉",-0.06588505768498476,-0.1451,0.1432006926468261,-0.46008895953789947,39.3059787273407,60.073133850097655,474,"20160201-20180116",294710055.83,973354693.33,nan,0,-0.06588505768498476,474,-0.06588505768498476,474,nan,0
"神玉飞",-0.04747287081457117,-0.1237,0.11249620565961192,-0.42199530674139657,44.95233875513077,76.61621618270874,398,"20160202-20180116",425837582.2,3159316923.18,nan,0,-0.04747287081457117,398,-0.04747287081457117,398,nan,0
"秦岭松",0.008981765712687547,-0.4693,0.40058343501013577,0.022421710254844376,27.656398023877824,nan,1142,"20070529-20120202",4424769556.95,12423527991.49,-0.27253650635141674,570,0.28951570815418987,572,-0.2647509754817716,442,0.1818244394383319,700
"秦海燕",-0.07449049387918485,-0.4778,0.2668978579109554,-0.2790973837790672,32.2392560839653,75.21225302559989,1079,"20101231-20150612",2273837715.23,3115836550.8,-0.16154572722625793,525,0.008007696567048554,554,-0.24311668266123476,611,0.14566036369738017,468
"程世杰",-0.028113279421416792,-0.465,0.38553305709630037,-0.0729205418418751,44.807863857435144,59.15745848417282,1999,"20070420-20150709",8873013780.54,14666553858.52,-0.20330510312893144,1121,0.1955655752210931,878,-0.18355707293141155,1075,0.15273312536564418,924
"程亮",0.12060746399641406,-0.1223,0.17768717612829157,0.678762905823516,46.726626300811766,67.78444194793701,668,"20110719-20140423",103520350.09,226692126.37,0.207550248859142,291,0.053497781250913146,377,0.1191604365544391,334,0.12205449143838884,334
"程国发",-0.1029172641244951,-0.2311,0.17491728375055143,-0.5883767568176101,nan,nan,238,"20070330-20080320",13616809111.59,18326241089.6,-0.7921682954987317,128,nan,110,-0.09941605936828014,195,nan,43
"程岽",0.10105505324638026,-0.1466,0.2743074739230646,0.36840065566249686,30.635061845183372,78.45857238769531,879,"20100414-20131129",928518084.85,2121229030.87,0.29401850450008676,326,-0.012699169373345504,553,0.08489715627375129,238,0.10705439720813632,641
"程志田",0.07408114083678737,-0.0565,0.0586237923893857,1.2636702235967994,34.01055669784546,65.99597024917603,196,"20170327-20180116",657330767.12,807556457.32,nan,0,0.07408114083678737,196,0.07408114083678737,196,nan,0
"程洲",-0.010252153087890636,-0.3405,0.3049097824699312,-0.03362356236931052,39.98343459129333,63.607223467393354,2167,"20080403-20180116",4515179090.05,8910826760.46,-0.11839633572015194,841,0.05833703061778942,1326,-0.11039626088730017,1159,0.10489370101877149,1008
"程海泳",0.07550803513618659,-0.1193,0.18739528747121023,0.4029345463011549,34.67462049424648,nan,878,"20100204-20130923",4020852378.82,4897119320.27,0.2116431632933464,325,-0.004499047415489639,553,0.1835509578883596,194,0.044864282191856876,684
"程涛",-0.021689034423392036,-0.4097,0.2341101615104646,-0.09264456648722848,39.59096187811632,75.52549389501412,1072,"20100415-20150206",1887109631.77,5431807889.34,-0.02627213303318246,474,-0.01805627733135103,598,-0.23745054857106065,432,0.12394998762628416,640
"程琨",0.03266732613938858,-0.2617,0.3174586451802959,0.10290261939735698,43.29089732269446,63.69278207421303,1199,"20130205-20180116",3432564946.16,7546703544.22,0.0537159825084954,528,0.01610444899648473,671,-0.014976418108890263,1043,0.3512085136455087,156
"窦玉明",0.17366384834279663,-0.1683,0.2831458098091602,0.6133371652571719,46.908793210983276,nan,245,"20021105-20080721",13762850645.31,17902906961.12,nan,91,0.3488938609982453,154,nan,119,0.6587609361712989,126
"章叶飞",0.005417941222388023,-0.1236,0.09581453518251082,0.0565461306269215,56.494990015029906,nan,273,"20100518-20110701",3595907772.39,4313345888.9,nan,108,0.0655357376906997,165,nan,0,0.005417941222388023,273
"章恒",0.10703370856762018,-0.2085,0.17780651741812034,0.6019672963726375,48.23730125427246,67.09031744003296,301,"20141104-20160123",222848501.53,254170812.785,nan,112,0.14881206702519226,189,-0.28859292458109287,148,0.48973136677683277,153
"章旭峰",0.08505035770190804,-0.161,0.16729722645268041,0.5083787669723521,51.02984414781843,80.9407514504024,591,"20150810-20180116",236147588.21,469321812.81,nan,0,0.08505035770190804,591,0.03269599922567019,476,nan,115
"童国林",0.05571291266241178,-0.1145,0.11608928452734318,0.4799143425618184,30.513429641723633,nan,318,"20040511-20060428",3334456043.14,4125875963.63,-0.09134169205479531,181,0.24999673349317433,137,0.05571291266241178,318,nan,0
"童汀",0.04800018662492742,-0.3999,0.4529868505666408,0.10596375273340504,22.96818933222029,49.814526637395225,1645,"20070910-20140620",9314490336.31,27005397086.77,-0.10839773979407318,900,0.23693727894318323,745,-0.1641013387045933,741,0.2218577422324219,904
"笪菲",0.009362804013286194,-0.2952,0.29106618263671225,0.03216726838023697,38.605101784070335,60.98362741470337,911,"20110218-20141118",1860736566.49,3200674382.64,-0.06614821487770704,417,0.07310388676135128,494,-0.15544956242046873,474,0.18812953556843445,437
"管华雨",0.027722936483198516,-0.5721,0.551500568828255,0.05026819200223132,38.22055871884028,69.20750265178226,1864,"20070520-20150523",4386914952.96,8530666396.8,-0.13586867687107163,1000,0.2170650815691592,864,-0.23907062073479196,1046,0.36887949008957766,818
"管卫泽",nan,-0.0499,0.06019355597157607,nan,nan,nan,52,"20040326-20050325",1723113420.93,1723113420.93,nan,0,nan,52,nan,52,nan,0
"管文浩",-0.011806911616164397,-0.4567,0.38933627037215895,-0.03032574284661021,43.39539937973022,nan,1600,"20040628-20130207",3622315505.88,17101099526.66,-0.2537858014426983,618,0.14047715550481146,982,-0.14192138628900935,744,0.10128323926771031,856
"綦缚鹏",-0.027221646652489415,-0.4141,0.36411660630838616,-0.07476079415459075,32.32988206364892,61.79850012461345,1875,"20100423-20180106",1186440372.69,7271893042.01,-0.0778240840418148,653,-0.00018122798208894929,1222,-0.15467826094291504,1085,0.14782952613879152,790
"纪云飞",-0.08245733524575341,-0.119,0.058145252375123586,-1.4181267064382252,41.558072090148926,67.29875183105469,246,"20170109-20180116",4431437177.32,4859386812.205,nan,0,-0.08245733524575341,246,-0.08245733524575341,246,nan,0
"缪东航",0.04308119739476586,-0.0503,0.05560260657838379,0.7748053561847623,43.439003586769104,70.12533068656921,234,"20170125-20180116",437107386.11,534602122.14,nan,0,0.04308119739476586,234,0.04308119739476586,234,nan,0
"缪玮彬",-0.3730590701807532,-0.3409,0.08210479000132309,-4.543694346879658,8.578329622745514,57.956470251083374,261,"20161216-20180116",21225900.55,26512923.77,nan,0,-0.3730590701807532,261,-0.3730590701807532,261,nan,0
"罗世锋",0.11065787173397942,-0.1074,0.17372520596491328,0.6369707327118014,35.95523468156656,72.62671997348467,765,"20141125-20180116",490343715.775,2059729064.53,nan,112,0.12033373191537927,653,0.08452215275967916,609,0.21268769772980572,156
"罗安安",0.06749897622503873,-0.1815,0.2287032977479894,0.29513774785799796,37.743796484810964,68.33899491173881,612,"20150710-20180116",1116585232.66,1735401200.83,nan,0,0.06749897622503873,612,-0.06074906261654856,476,0.5163671121705944,136
"罗建辉",-0.021841993940228215,-0.4254,0.27411442089842786,-0.0796820315714863,24.389261960983276,64.15351687868436,1281,"20091024-20150130",709421953.95,2441457313.115,-0.015635533083864988,683,-0.028930644048750256,598,-0.14374480796126415,571,0.07619533958936549,710
"罗文杰",0.04232705465445073,-0.1172,0.0988725302030542,0.42809721332632833,14.909400258745466,67.57259464263916,554,"20130517-20180116",523494372.26,1093673476.17,0.08155789687679317,465,nan,89,0.027539034214709854,547,nan,7
"罗春蕾",0.019401471129739577,-0.1245,0.1520770190432616,0.1275766138223712,51.95631466593061,62.87879582813808,558,"20150926-20180116",207939398.76,674387596.75,nan,0,0.019401471129739577,558,-0.024333317473870273,476,nan,82
"罗泽萍",0.014717669227527137,-0.4446,0.4082788913708394,0.03604807776887757,27.064868702607995,67.74109053611755,1532,"20071122-20140317",11308283164.53,15110790205.1,-0.1580702476947821,817,0.21215505122126993,715,-0.2736615912449721,628,0.2150519342460326,904
"罗荣",-0.6349877780470532,-0.5468,0.21111114197415176,-3.0078364036550966,nan,nan,254,"20070110-20080123",109831145.46,178535499.31,-0.9731540354745591,150,nan,104,-0.731983060769199,247,nan,7
"翁启森",-0.07156553979873514,-0.2955,0.1976576487101675,-0.36206815301984224,45.19883537888527,69.27641179561616,618,"20140318-20160921",2330156387.42,6250199323.52,-0.1196824077442661,264,-0.03568177387325429,354,-0.21497828108201827,462,0.3531568093863725,156
"翟云飞",-0.20493400148692634,-0.3681,0.16517417863876266,-1.240714518309298,12.623195484280586,69.04264336824417,471,"20160204-20180116",65631635.06,216799281.06,nan,0,-0.20493400148692634,471,-0.20493400148692634,471,nan,0
"翟彦垒",-0.10623926467383248,-0.386,0.2578294042111691,-0.4120525546683562,32.65651599069436,67.21469823767742,543,"20130709-20150924",618680279.27,1123600084.2866666,-0.1437473828153291,431,nan,112,-0.23310264012496706,470,nan,73
"翟琳琳",-0.029485574512526324,-0.2865,0.20837109227717182,-0.14150511085916417,37.90286379135572,62.241878527861374,925,"20140207-20171116",2182559998.3,5245487865.16,-0.14744171581028634,291,0.02465517803896914,634,-0.11533440974888316,769,0.3937051581590015,156
"聂挺进",0.07820729375917763,-0.1953,0.18558023970045806,0.42142037258606146,47.47693571448326,64.87502994537354,893,"20110422-20141223",279054141.43,786800237.98,0.09612155071182693,417,0.06251350142881065,476,-0.009952926315362542,499,0.18986198872667923,394
"聂炜",0.06413217985841022,-0.1296,0.1629477154968749,0.3935752008725779,29.40466097328398,63.93853502803378,586,"20140915-20170213",109990051.545,202243885.82000002,0.2514363578200901,140,0.005337146417524109,446,0.022877234190934743,430,0.1778477352238873,156
"肖坚",0.004729191610589743,-0.333,0.24324392171181888,0.019442177947585515,50.3244288444519,nan,725,"20031209-20080101",3475106420.1800003,12099763115.2,-0.31767219069409924,405,0.41276844108996097,320,0.004729191610589743,725,nan,0
"肖娟",0.23952024780057343,-0.1609,0.17144694605594205,1.3970517020607618,nan,nan,140,"20110803-20120302",1419270796.16,1498659279.43,nan,0,0.23952024780057343,140,nan,0,0.23952024780057343,140
"肖强",-0.010011954783392464,-0.4314,0.4574309527894368,-0.02188735747403857,27.923376202583313,nan,600,"20040521-20090309",5762988377.39,11392588371.53,-0.8635270078439252,262,0.6515884709617544,338,-0.44722479483622324,406,0.9049798651209859,194
"肖志刚",0.03177689898313425,-0.3663,0.2433078665657937,0.1306036645327345,44.79074850877126,68.47618388212643,1051,"20130918-20180116",201320603.41,2821737821.76,-0.014109259747830423,380,0.05776309915864333,671,-0.02792752807995104,895,0.3743119132232715,156
"肖肖",nan,-0.0337,0.03679227766768375,nan,nan,nan,111,"20170729-20180116",2821740137.2,3256766371.25,nan,0,nan,111,nan,111,nan,0
"胡东健",-0.06390137158957847,-0.1958,0.09975779957852761,-0.6405651674311081,32.0759562253952,52.66450548171997,403,"20151204-20170729",1341397985.45,1583290865.95,nan,0,-0.06390137158957847,403,-0.12003584009627612,365,nan,38
"胡俊敏",-0.011580758481474995,-0.1472,0.0939581437277261,-0.12325444098846784,28.95290732383728,nan,308,"20120611-20130913",944529465.2,1376492194.16,-0.12186442913228959,147,0.08911302776492101,161,-0.18467054152906703,190,nan,118
"胡倩",0.04792812912480048,-0.1861,0.14496728510826096,0.3306134145300987,18.183292236593033,69.91462862491608,950,"20110414-20150313",136087647.63,1799858070.1,0.18707691834323628,462,-0.08380699509429233,488,0.07406897073713245,550,0.011984471907843946,400
"胡军华",0.021989811171614793,-0.5392,0.5095407820609639,0.04315613577125575,38.279500802357994,nan,817,"20050824-20081231",1562883049.91,2134029072.44,-0.4291432740748404,472,0.6391921770740112,345,-0.3457925688658805,623,1.2030641553126435,194
"胡宇权",-0.1468756586764318,-0.3899,0.1593267438705738,-0.9218518819147122,39.096955108642575,nan,499,"20100618-20120706",646350551.45,1001460718.29,nan,88,-0.10345583281062437,411,nan,0,-0.1468756586764318,499
"胡建平",-0.10755601078441732,-0.2438,0.14649109371485264,-0.7342153577867122,36.33814239501953,nan,272,"20060313-20070420",1256738447.63,1904970193.13,-0.27595977823066836,193,nan,79,-0.10755601078441732,272,nan,0
"胡志伟",-0.015791499117486247,-0.1689,0.15284842174961616,-0.10331476724931184,30.163316615990233,68.81615331967672,1246,"20090924-20141118",979018253.245,1951149884.685,-0.04777581120469423,679,0.022510701777071557,567,-0.0936197009142546,536,0.04296331237979247,710
"胡志宝",-0.10312959085695425,-0.7042,0.6400187574755981,-0.1611352630721706,34.153145250819975,77.59611868858337,2006,"20061207-20150313",2726476343.145,5574311743.96,-0.35610272675074117,1125,0.21990647938198957,881,-0.43000372516846125,1102,0.2953386569431339,904
"胡戈游",0.00169574854052744,-0.351,0.4027209871122259,0.004210728009699895,33.03400205270104,52.77397089004516,1936,"20100122-20180116",1933817618.11,8885711296.24,0.01587562674869766,712,-0.006552677345271078,1224,-0.08686646075529435,1087,0.11508458423494214,849
